Andhra Pradesh,published,Karnataka,Kerala,Tamil Nadu,Telangana,Bengaluru,Chennai,Coimbatore,Delhi,Hyderabad,Kochi,Kolkata,Mumbai,Kozhikode,Madurai,Mangaluru,Puducherry,Thiruvananthapuram,Tiruchirapalli,Vijayawada,Visakhapatnam,Lucknow,Pune,Chandigarh,Ludhiana,Gujarat,Dehradun,Indore,Jaipur,Noida,Patna,Ranchi,National,Bangalore,Ahemdabad,Allahabad,Bhubaneswar,Gurgaon,Guwahati,Hubli,Kanpur,Mangalore,Mysore,Goa,Nagpur,Rajkot,Surat,Vadodara,Varanasi,Thane,Maharashtra,Jammu and Kashmir
,"Thu, 30 Dec 2021 16:17:53 IST",,,,,,,https://timesofindia.indiatimes.com/city/coimbatore/coimbatore-woman-conservancy-worker-attacked-by-resident-for-demanding-segregation-of-waste-at-source/articleshow/88590060.cms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Thu, 30 Dec 2021 15:24:46 IST",,,,,,,https://timesofindia.indiatimes.com/city/coimbatore/2-2-kg-of-gold-seized-from-four-passengers-at-coimbatore-airport/articleshow/88588448.cms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Thu, 30 Dec 2021 15:05:20 IST",,,,,,,https://timesofindia.indiatimes.com/city/coimbatore/tirupur-south-police-station-ranked-as-best-police-station-in-tamil-nadu-for-the-year-2020/articleshow/88588061.cms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Thu, 30 Dec 2021 14:24:28 IST",,,,,,,https://timesofindia.indiatimes.com/city/coimbatore/awards-distributed-to-winners-of-municipal-premier-league/articleshow/88587169.cms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Thu, 30 Dec 2021 14:11:45 IST",,,,,,,https://timesofindia.indiatimes.com/city/coimbatore/coimbatore-corporation-evicts-encroacher/articleshow/88586926.cms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Thu, 30 Dec 2021 14:02:32 IST",,,,,,,https://timesofindia.indiatimes.com/city/coimbatore/mosquito-breeding-site-coimbatore-corporation-imposes-rs-50000-fine-on-residents/articleshow/88586706.cms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Thu, 30 Dec 2021 11:40:25 IST",,,,,,,https://timesofindia.indiatimes.com/city/coimbatore/new-year-coimbatore-police-request-people-to-avoid-taking-part-in-gatherings/articleshow/88583249.cms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Thu, 30 Dec 2021 11:21:29 IST",,,,,,,https://timesofindia.indiatimes.com/city/coimbatore/members-of-davidian-outfits-protest-conduct-of-rss-training-event-on-coimbatore-school-premises-arrested/articleshow/88582866.cms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Thu, 30 Dec 2021 04:03:21 IST",,,,,,,https://timesofindia.indiatimes.com/city/coimbatore/public-accounts-committee-assesses-infra-requirement/articleshow/88577775.cms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Thu, 30 Dec 2021 03:55:59 IST",,,,,,,https://timesofindia.indiatimes.com/city/coimbatore/cop-under-lens-for-chain-snatching/articleshow/88577729.cms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Thu, 30 Dec 2021 03:50:31 IST",,,,,,,https://timesofindia.indiatimes.com/city/coimbatore/man-41-builds-temple-for-parents-conducts-festival/articleshow/88577605.cms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Thu, 30 Dec 2021 03:50:28 IST",,,,,,,https://timesofindia.indiatimes.com/city/coimbatore/three-colleges-shine-in-atal-rankings/articleshow/88577604.cms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Thu, 30 Dec 2021 04:34:00 IST",,,,,,,https://timesofindia.indiatimes.com/city/coimbatore/feasibility-study-of-airport-at-hosur-govt-floats-tender/articleshow/88576015.cms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Thu, 30 Dec 2021 04:33:00 IST",,,,,,,https://timesofindia.indiatimes.com/city/coimbatore/three-youths-die-after-their-bike-rams-truck/articleshow/88576012.cms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Thu, 30 Dec 2021 04:33:00 IST",,,,,,,https://timesofindia.indiatimes.com/city/coimbatore/gold-silver-ornaments-stolen-from-temple-near-dharapuram/articleshow/88576006.cms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Thu, 30 Dec 2021 04:33:00 IST",,,,,,,https://timesofindia.indiatimes.com/city/coimbatore/sound-of-bees-tigers-to-ward-off-elephants-from-rail-tracks/articleshow/88576000.cms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Thu, 30 Dec 2021 04:33:00 IST",,,,,,,https://timesofindia.indiatimes.com/city/coimbatore/cop-under-lens-for-chain-snatching/articleshow/88575999.cms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Thu, 30 Dec 2021 18:32:30 IST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://timesofindia.indiatimes.com/city/gurgaon/haryana-35-year-old-man-kills-son-attempts-suicide-after-wife-elopes-in-gurugram/articleshow/88594215.cms,,,,,,,,,,,,,,
,"Thu, 30 Dec 2021 03:53:36 IST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://timesofindia.indiatimes.com/city/gurgaon/16-water-kiosks-defunct-in-city-mcg-survey/articleshow/88577670.cms,,,,,,,,,,,,,,
,"Thu, 30 Dec 2021 03:39:08 IST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://timesofindia.indiatimes.com/city/gurgaon/gmda-kicks-off-repair-work-on-key-new-sector-roads/articleshow/88577354.cms,,,,,,,,,,,,,,
,"Thu, 30 Dec 2021 03:39:05 IST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://timesofindia.indiatimes.com/city/gurgaon/only-20-ews-admissions-yet-panels-to-clear-hurdles/articleshow/88577353.cms,,,,,,,,,,,,,,
,"Thu, 30 Dec 2021 03:39:00 IST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://timesofindia.indiatimes.com/city/gurgaon/u-turns-force-commuters-to-hit-dirt-track-on-pataudi-rd/articleshow/88577352.cms,,,,,,,,,,,,,,
,"Thu, 30 Dec 2021 03:38:57 IST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://timesofindia.indiatimes.com/city/gurgaon/queues-get-longer-at-metro-stations-as-cap-on-seating-capacity-enforced/articleshow/88577351.cms,,,,,,,,,,,,,,
,"Thu, 30 Dec 2021 03:38:53 IST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://timesofindia.indiatimes.com/city/gurgaon/flower-market-likely-to-come-up-on-city-outskirts/articleshow/88577350.cms,,,,,,,,,,,,,,
,"Thu, 30 Dec 2021 03:38:50 IST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://timesofindia.indiatimes.com/city/gurgaon/four-kill-cousin-after-dispute-over-a-tubewell/articleshow/88577349.cms,,,,,,,,,,,,,,
,"Thu, 30 Dec 2021 03:38:46 IST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://timesofindia.indiatimes.com/city/gurgaon/initial-symptoms-mild-over-60-patients-asymptomatic/articleshow/88577348.cms,,,,,,,,,,,,,,
,"Thu, 30 Dec 2021 05:35:00 IST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://timesofindia.indiatimes.com/city/gurgaon/daily-cases-double-in-a-day-touch-7-month-peak-at-151/articleshow/88577347.cms,,,,,,,,,,,,,,
,"Thu, 30 Dec 2021 07:14:00 IST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://timesofindia.indiatimes.com/city/gurgaon/gmda-kicks-off-repair-work-on-key-new-sector-roads/articleshow/88576882.cms,,,,,,,,,,,,,,
,"Thu, 30 Dec 2021 07:11:00 IST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://timesofindia.indiatimes.com/city/gurgaon/u-turns-force-commuters-to-hit-dirt-track-on-pataudi-rd/articleshow/88576861.cms,,,,,,,,,,,,,,
,"Thu, 30 Dec 2021 08:17:00 IST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://timesofindia.indiatimes.com/city/gurgaon/queues-get-longer-at-metro-stations-as-cap-on-seating-capacity-enforced/articleshow/88576399.cms,,,,,,,,,,,,,,
,"Thu, 30 Dec 2021 08:15:00 IST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://timesofindia.indiatimes.com/city/gurgaon/initial-symptoms-mild-over-60-patients-asymptomatic/articleshow/88576384.cms,,,,,,,,,,,,,,
,"Thu, 30 Dec 2021 08:13:00 IST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://timesofindia.indiatimes.com/city/gurgaon/daily-cases-double-in-a-day-touch-7-month-peak-at-151/articleshow/88576372.cms,,,,,,,,,,,,,,
,"Thu, 30 Dec 2021 08:11:00 IST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://timesofindia.indiatimes.com/city/gurgaon/flower-market-likely-to-come-up-on-city-outskirts/articleshow/88576361.cms,,,,,,,,,,,,,,
,"Thu, 30 Dec 2021 08:10:00 IST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://timesofindia.indiatimes.com/city/gurgaon/four-kill-cousin-after-dispute-over-a-tubewell/articleshow/88576348.cms,,,,,,,,,,,,,,
,"Thu, 30 Dec 2021 16:47:42 IST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://timesofindia.indiatimes.com/city/guwahati/assam-health-department-dilemma-over-vaccine-brand-for-seniors/articleshow/88590953.cms,,,,,,,,,,,,,
,"Thu, 30 Dec 2021 13:24:37 IST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://timesofindia.indiatimes.com/city/guwahati/5-northeast-capitals-shiver-as-mercury-dips/articleshow/88585775.cms,,,,,,,,,,,,,
,"Thu, 30 Dec 2021 08:42:25 IST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://timesofindia.indiatimes.com/city/hubballi/karnataka-bjp-sets-mission-of-winning-150-seats-in-2023-assembly-elections/articleshow/88579917.cms,,,,,,,,,,,,
,"Thu, 30 Dec 2021 03:48:10 IST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://timesofindia.indiatimes.com/city/hubballi/next-ktaka-set-to-free-temples-from-state-govt-control/articleshow/88577543.cms,,,,,,,,,,,,
,"Thu, 30 Dec 2021 03:48:20 IST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://timesofindia.indiatimes.com/city/hubballi/govt-taking-legal-recourse-to-ban-mes-says-cm-bommai/articleshow/88577547.cms,,,,,,,,,,,,
,"Thu, 30 Dec 2021 03:48:13 IST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://timesofindia.indiatimes.com/city/hubballi/vk-sangeethotsava-celebrates-bhimsen-joshis-immortal-legacy/articleshow/88577544.cms,,,,,,,,,,,,
,"Thu, 30 Dec 2021 03:48:02 IST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://timesofindia.indiatimes.com/city/hubballi/maharashtra-releases-3tmcft-water-to-karnataka-suddenly/articleshow/88577538.cms,,,,,,,,,,,,
,"Thu, 30 Dec 2021 03:47:52 IST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://timesofindia.indiatimes.com/city/hubballi/rangoli-replaces-garbage-heaps-at-black-spots-across-twin-cities/articleshow/88577535.cms,,,,,,,,,,,,
,"Thu, 30 Dec 2021 03:48:07 IST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://timesofindia.indiatimes.com/city/hubballi/cm-inaugurates-karmika-bhavan/articleshow/88577541.cms,,,,,,,,,,,,
,"Thu, 30 Dec 2021 03:48:05 IST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://timesofindia.indiatimes.com/city/hubballi/body-found-in-water-tank/articleshow/88577539.cms,,,,,,,,,,,,
,"Thu, 30 Dec 2021 03:47:59 IST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://timesofindia.indiatimes.com/city/hubballi/vatal-nagaraj-followers-detained-by-belagavi-police/articleshow/88577537.cms,,,,,,,,,,,,
,"Thu, 30 Dec 2021 03:47:55 IST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://timesofindia.indiatimes.com/city/hubballi/nod-for-acb-probe-into-graft-allegations-against-retd-ku-vc/articleshow/88577536.cms,,,,,,,,,,,,
,"Thu, 30 Dec 2021 03:49:07 IST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://timesofindia.indiatimes.com/city/kanpur/sp-chief-expels-5-party-workers-for-creating-ruckus-during-pms-rally/articleshow/88577570.cms,,,,,,,,,,,
,"Thu, 30 Dec 2021 03:49:22 IST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://timesofindia.indiatimes.com/city/kanpur/175cr-cash-seized-from-trader-tells-why-babua-opposed-demo-yogi/articleshow/88577578.cms,,,,,,,,,,,
,"Thu, 30 Dec 2021 03:49:25 IST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://timesofindia.indiatimes.com/city/kanpur/sp-suffers-jolt-as-its-6-corporators-join-cong/articleshow/88577580.cms,,,,,,,,,,,
,"Thu, 30 Dec 2021 03:49:18 IST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://timesofindia.indiatimes.com/city/kanpur/if-we-are-right-well-getjustice-piyush-jains-son/articleshow/88577577.cms,,,,,,,,,,,
,"Thu, 30 Dec 2021 03:49:16 IST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://timesofindia.indiatimes.com/city/kanpur/city-denizens-turn-up-in-huge-numbers-for-first-metro-ride/articleshow/88577575.cms,,,,,,,,,,,
,"Thu, 30 Dec 2021 03:49:13 IST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://timesofindia.indiatimes.com/city/kanpur/upcas-annual-general-meet-to-be-held-virtually-today/articleshow/88577574.cms,,,,,,,,,,,
,"Thu, 30 Dec 2021 03:49:10 IST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://timesofindia.indiatimes.com/city/kanpur/55-students-awarded-medals-kishori-app-launched-at-csjmu-convocation/articleshow/88577572.cms,,,,,,,,,,,
,"Thu, 30 Dec 2021 03:49:02 IST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://timesofindia.indiatimes.com/city/kanpur/give-good-sanskars-to-kids-in-jail-guv-to-jailbirds/articleshow/88577569.cms,,,,,,,,,,,
,"Thu, 30 Dec 2021 03:48:55 IST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://timesofindia.indiatimes.com/city/kanpur/kuldeep-yadav-to-lead-up-in-ranji-trophy/articleshow/88577565.cms,,,,,,,,,,,
,"Thu, 30 Dec 2021 04:46:00 IST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://timesofindia.indiatimes.com/city/kanpur/sp-chief-expels-5-party-workers-for-creating-ruckus-during-pms-rally/articleshow/88576642.cms,,,,,,,,,,,
,"Thu, 30 Dec 2021 04:45:00 IST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://timesofindia.indiatimes.com/city/kanpur/kuldeep-yadav-to-lead-up-in-ranji-trophy/articleshow/88576635.cms,,,,,,,,,,,
,"Thu, 30 Dec 2021 04:44:00 IST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://timesofindia.indiatimes.com/city/kanpur/sp-suffers-jolt-as-its-6-corporators-join-cong/articleshow/88576634.cms,,,,,,,,,,,
,"Thu, 30 Dec 2021 04:41:00 IST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://timesofindia.indiatimes.com/city/kanpur/sp-chief-expels-5-party-workers-for-creating-ruckus-during-pms-rally/articleshow/88576608.cms,,,,,,,,,,,
,"Thu, 30 Dec 2021 04:39:00 IST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://timesofindia.indiatimes.com/city/kanpur/rs-175cr-cash-seized-from-trader-tells-why-babua-opposed-demo-yogi/articleshow/88576598.cms,,,,,,,,,,,
,"Thu, 30 Dec 2021 16:47:42 IST",,,,,,,,,,,https://timesofindia.indiatimes.com/city/guwahati/assam-health-department-dilemma-over-vaccine-brand-for-seniors/articleshow/88590953.cms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Thu, 30 Dec 2021 13:10:45 IST",,,,,,,,,,,https://timesofindia.indiatimes.com/city/kolkata/omicronscare-kolkata-pubs-clubs-take-guard-ahead-of-year-end-revelry/articleshow/88585125.cms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Thu, 30 Dec 2021 10:32:59 IST",,,,,,,,,,,https://timesofindia.indiatimes.com/city/kolkata/kolkatas-alipore-police-station-goes-green/articleshow/88581756.cms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Thu, 30 Dec 2021 10:19:19 IST",,,,,,,,,,,https://timesofindia.indiatimes.com/city/kolkata/bengal-tightens-vigilance-on-flyers-from-at-risk-nations/articleshow/88581494.cms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Thu, 30 Dec 2021 03:41:39 IST",,,,,,,,,,,https://timesofindia.indiatimes.com/city/kolkata/bengal-to-launch-duare-sarkar-health-camps-next-month/articleshow/88577401.cms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Thu, 30 Dec 2021 10:37:55 IST",,,,,,,,,,,https://timesofindia.indiatimes.com/city/kolkata/tourists-thrilled-with-darj-ghoom-under-snow-blanket/articleshow/88581857.cms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Thu, 30 Dec 2021 06:57:17 IST",,,,,,,,,,,https://timesofindia.indiatimes.com/city/kolkata/bengal-to-decide-on-stricter-curbs-next-week-to-rein-in-covid/articleshow/88578752.cms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Thu, 30 Dec 2021 07:01:34 IST",,,,,,,,,,,https://timesofindia.indiatimes.com/city/kolkata/vax-for-15-18-years-to-roll-out-from-16-schools-in-16-kolkata-boroughs/articleshow/88578788.cms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Thu, 30 Dec 2021 03:41:42 IST",,,,,,,,,,,https://timesofindia.indiatimes.com/city/kolkata/5-more-o-cases-city-covid-count-surges/articleshow/88577402.cms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Thu, 30 Dec 2021 07:06:05 IST",,,,,,,,,,,https://timesofindia.indiatimes.com/city/kolkata/rising-covid-cases-prompt-kolkata-clubs-to-cancel-scale-down-year-end-party/articleshow/88578821.cms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Thu, 30 Dec 2021 07:09:34 IST",,,,,,,,,,,https://timesofindia.indiatimes.com/city/kolkata/kolkata-civic-body-faced-with-task-of-streamlining-hawkers/articleshow/88578858.cms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Wed, 29 Dec 2021 17:04:59 IST",,,,,,,,,,,https://timesofindia.indiatimes.com/city/kohima/nagaland-firing-army-probe-team-ends-visit-to-oting-records-statements-of-only-2-villagers/articleshow/88568066.cms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Wed, 29 Dec 2021 15:46:47 IST",,,,,,,,,,,https://timesofindia.indiatimes.com/city/bhubaneswar/odisha-govt-may-offer-outgoing-dgp-abhay-plum-post-after-retirement/articleshow/88565891.cms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Wed, 29 Dec 2021 14:58:18 IST",,,,,,,,,,,https://timesofindia.indiatimes.com/city/imphal/manipur-sports-minister-letpao-haokip-joins-bjp/articleshow/88564891.cms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Thu, 30 Dec 2021 16:22:19 IST",,,,,,,,,,,,,,,,,,,,,,,,https://timesofindia.indiatimes.com/city/ludhiana/punjab-cm-charanjit-channi-announces-increase-in-wages-of-asha-workers-and-mid-day-meal-workers/articleshow/88590208.cms,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Wed, 29 Dec 2021 18:47:30 IST",,,,,,,,,,,,,,,,,,,,,,,,https://timesofindia.indiatimes.com/city/ludhiana/punjab-ludhiana-reports-8-new-covid-19-cases/articleshow/88570981.cms,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Wed, 29 Dec 2021 18:27:48 IST",,,,,,,,,,,,,,,,,,,,,,,,https://timesofindia.indiatimes.com/city/ludhiana/fire-breaks-out-in-textile-unit-in-ludhiana-no-injury-reported/articleshow/88570561.cms,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Thu, 30 Dec 2021 03:47:11 IST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://timesofindia.indiatimes.com/city/mangaluru/man-held-for-defiling-18-places-of-worship/articleshow/88577522.cms,,,,,,,,,,
,"Thu, 30 Dec 2021 03:46:42 IST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://timesofindia.indiatimes.com/city/mangaluru/woman-nurtures-more-than-100-plant-varieties-in-her-room/articleshow/88577514.cms,,,,,,,,,,
,"Thu, 30 Dec 2021 03:46:45 IST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://timesofindia.indiatimes.com/city/mangaluru/nitk-surathkal-to-restart-counselling-for-students/articleshow/88577515.cms,,,,,,,,,,
,"Thu, 30 Dec 2021 03:47:03 IST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://timesofindia.indiatimes.com/city/mangaluru/artistes-worried-over-change-in-yakshagana-timings/articleshow/88577520.cms,,,,,,,,,,
,"Thu, 30 Dec 2021 03:47:00 IST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://timesofindia.indiatimes.com/city/mangaluru/organs-from-32-year-old-brain-dead-man-harvested/articleshow/88577519.cms,,,,,,,,,,
,"Thu, 30 Dec 2021 03:46:57 IST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://timesofindia.indiatimes.com/city/mangaluru/mluru-to-get-private-med-college/articleshow/88577518.cms,,,,,,,,,,
,"Thu, 30 Dec 2021 03:46:54 IST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://timesofindia.indiatimes.com/city/mangaluru/over-1l-students-to-get-jab-in-dk/articleshow/88577517.cms,,,,,,,,,,
,"Thu, 30 Dec 2021 03:46:48 IST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://timesofindia.indiatimes.com/city/mangaluru/razed-govt-school-expert-panel-to-submit-report/articleshow/88577516.cms,,,,,,,,,,
,"Thu, 30 Dec 2021 04:30:00 IST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://timesofindia.indiatimes.com/city/mangaluru/organs-from-32-year-old-brain-dead-man-harvested/articleshow/88575102.cms,,,,,,,,,,
,"Thu, 30 Dec 2021 04:27:00 IST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://timesofindia.indiatimes.com/city/mangaluru/yakshagana-timings-change-due-to-night-restrictions-artistes-worried/articleshow/88575080.cms,,,,,,,,,,
,"Thu, 30 Dec 2021 04:26:00 IST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://timesofindia.indiatimes.com/city/mangaluru/nitk-surathkal-to-revive-counselling-for-students/articleshow/88575071.cms,,,,,,,,,,
,"Thu, 30 Dec 2021 03:45:17 IST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://timesofindia.indiatimes.com/city/mysuru/50-occupancy-curbs-not-applicable-to-hotel-rooms/articleshow/88577483.cms,,,,,,,,,
,"Thu, 30 Dec 2021 03:45:21 IST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://timesofindia.indiatimes.com/city/mysuru/66-protesting-ksrtc-employees-in-mysuru-cnagar-to-be-reinstated/articleshow/88577484.cms,,,,,,,,,
,"Thu, 30 Dec 2021 03:45:14 IST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://timesofindia.indiatimes.com/city/mysuru/innocents-being-misled-to-convert-to-christianity-mp/articleshow/88577482.cms,,,,,,,,,
,"Thu, 30 Dec 2021 03:45:09 IST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://timesofindia.indiatimes.com/city/mysuru/seers-must-oppose-anti-conversion-law-says-vishwanath/articleshow/88577481.cms,,,,,,,,,
,"Thu, 30 Dec 2021 03:55:14 IST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://timesofindia.indiatimes.com/city/mysuru/athulya-clinches-mysuru-feature-spoils/articleshow/88577712.cms,,,,,,,,,
,"Thu, 30 Dec 2021 03:45:29 IST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://timesofindia.indiatimes.com/city/mysuru/cariappa-trying-to-reform-repertory/articleshow/88577487.cms,,,,,,,,,
,"Thu, 30 Dec 2021 03:45:26 IST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://timesofindia.indiatimes.com/city/mysuru/right-and-left-activists-in-verbal-clash-at-rangayana/articleshow/88577486.cms,,,,,,,,,
,"Thu, 30 Dec 2021 03:45:23 IST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://timesofindia.indiatimes.com/city/mysuru/handover-fake-ghee-case-to-cbi-forum/articleshow/88577485.cms,,,,,,,,,
,"Thu, 30 Dec 2021 07:48:00 IST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://timesofindia.indiatimes.com/city/noida/3-arrested-for-operating-illegal-aadhaar-card-centre/articleshow/88577972.cms,,,,,,,,,,,,,,,,,,,,,,
,"Thu, 30 Dec 2021 07:46:00 IST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://timesofindia.indiatimes.com/city/noida/rld-chief-meets-farmers-affected-by-land-acquisition-projects/articleshow/88577953.cms,,,,,,,,,,,,,,,,,,,,,,
